"Variation SKU","Variation Label","Variation Record Key","Parent SKU","Parent Name","Linked Sites","Site Brand Mapping","Feed Title","Feed Description","Price Amount","Currency","Feed Price","Availability","Condition","Item Group ID","Color","Texture / Pattern","Material","Length","Width","Height","Depth","Projection","Diameter","Sides","Selected Attributes","Image Link","Product Link","Google Product Category","GTIN","MPN","Identifier Exists","Airtable Import Status","Marketplace Export Status","PIM Issues","Regular Price Original","Tiered Pricing","Stock","Is Active","Published"
"COLSET-MOD008-0027","COLSET-MOD008-0027","COLSET-MOD008-0027","COLSET-MOD008","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — 20"", 192""","Complete square column set: classical fluted shaft with Tuscan Square capital and Tuscan square base. Retrofit-capable — available solid or with square cutout. PRICING NOT CONFIRMED BY SOURCE: same Width×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style and profile do not affect set price. Verify before publishing.","5013.00","USD","5013.00 USD","","new","COLSET-MOD008","","","","","20""","192""","","","","","Width: 20"", Height: 192""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$5013.00","{""1-6"":2609,""7-19"":2509,""20+"":2408}","","1","1"
"COLSET-MOD008-0028","COLSET-MOD008-0028","COLSET-MOD008-0028","COLSET-MOD008","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — 20"", 216""","Complete square column set: classical fluted shaft with Tuscan Square capital and Tuscan square base. Retrofit-capable — available solid or with square cutout. PRICING NOT CONFIRMED BY SOURCE: same Width×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style and profile do not affect set price. Verify before publishing.","5339.00","USD","5339.00 USD","","new","COLSET-MOD008","","","","","20""","216""","","","","","Width: 20"", Height: 216""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$5339.00","{""1-6"":2778,""7-19"":2671,""20+"":2564}","","1","1"
"COLSET-MOD008-0029","COLSET-MOD008-0029","COLSET-MOD008-0029","COLSET-MOD008","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — 20"", 240""","Complete square column set: classical fluted shaft with Tuscan Square capital and Tuscan square base. Retrofit-capable — available solid or with square cutout. PRICING NOT CONFIRMED BY SOURCE: same Width×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style and profile do not affect set price. Verify before publishing.","6708.00","USD","6708.00 USD","","new","COLSET-MOD008","","","","","20""","240""","","","","","Width: 20"", Height: 240""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$6708.00","{""1-6"":3490,""7-19"":3355,""20+"":3221}","","1","1"
"COLSET-MOD008-0030","COLSET-MOD008-0030","COLSET-MOD008-0030","COLSET-MOD008","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — 24"", 168""","Complete square column set: classical fluted shaft with Tuscan Square capital and Tuscan square base. Retrofit-capable — available solid or with square cutout. PRICING NOT CONFIRMED BY SOURCE: same Width×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style and profile do not affect set price. Verify before publishing.","5800.00","USD","5800.00 USD","","new","COLSET-MOD008","","","","","24""","168""","","","","","Width: 24"", Height: 168""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$5800.00","{""1-6"":3016,""7-19"":2900,""20+"":2785}","","1","1"
"COLSET-MOD008-0031","COLSET-MOD008-0031","COLSET-MOD008-0031","COLSET-MOD008","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — 24"", 192""","Complete square column set: classical fluted shaft with Tuscan Square capital and Tuscan square base. Retrofit-capable — available solid or with square cutout. PRICING NOT CONFIRMED BY SOURCE: same Width×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style and profile do not affect set price. Verify before publishing.","6672.00","USD","6672.00 USD","","new","COLSET-MOD008","","","","","24""","192""","","","","","Width: 24"", Height: 192""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$6672.00","{""1-6"":3470,""7-19"":3337,""20+"":3203}","","1","1"
"COLSET-MOD008-0032","COLSET-MOD008-0032","COLSET-MOD008-0032","COLSET-MOD008","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — 24"", 216""","Complete square column set: classical fluted shaft with Tuscan Square capital and Tuscan square base. Retrofit-capable — available solid or with square cutout. PRICING NOT CONFIRMED BY SOURCE: same Width×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style and profile do not affect set price. Verify before publishing.","7544.00","USD","7544.00 USD","","new","COLSET-MOD008","","","","","24""","216""","","","","","Width: 24"", Height: 216""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$7544.00","{""1-6"":3924,""7-19"":3773,""20+"":3621}","","1","1"
"COLSET-MOD008-0033","COLSET-MOD008-0033","COLSET-MOD008-0033","COLSET-MOD008","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — 24"", 240""","Complete square column set: classical fluted shaft with Tuscan Square capital and Tuscan square base. Retrofit-capable — available solid or with square cutout. PRICING NOT CONFIRMED BY SOURCE: same Width×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style and profile do not affect set price. Verify before publishing.","8548.00","USD","8548.00 USD","","new","COLSET-MOD008","","","","","24""","240""","","","","","Width: 24"", Height: 240""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$8548.00","{""1-6"":4446,""7-19"":4275,""20+"":4105}","","1","1"
"COLSET-MOD008-0034","COLSET-MOD008-0034","COLSET-MOD008-0034","COLSET-MOD008","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — 24"", 264""","Complete square column set: classical fluted shaft with Tuscan Square capital and Tuscan square base. Retrofit-capable — available solid or with square cutout. PRICING NOT CONFIRMED BY SOURCE: same Width×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style and profile do not affect set price. Verify before publishing.","9629.00","USD","9629.00 USD","","new","COLSET-MOD008","","","","","24""","264""","","","","","Width: 24"", Height: 264""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$9629.00","{""1-6"":5009,""7-19"":4816,""20+"":4624}","","1","1"
"COLSET-MOD009-0001","COLSET-MOD009-0001","COLSET-MOD009-0001","COLSET-MOD009","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — 8"", 96""","Complete round column set: classical fluted shaft with Tuscan Round capital and Tuscan base. Retrofit-capable — available solid or with round cutout. PRICING NOT CONFIRMED BY SOURCE: same Diameter×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style does not affect set price. Verify before publishing.","340.00","USD","340.00 USD","","new","COLSET-MOD009","","","","","","96""","","","8""","","Diameter: 8"", Height: 96""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$340.00","{""1-6"":179,""7-19"":173,""20+"":165}","","1","1"
"COLSET-MOD009-0002","COLSET-MOD009-0002","COLSET-MOD009-0002","COLSET-MOD009","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — 8"", 108""","Complete round column set: classical fluted shaft with Tuscan Round capital and Tuscan base. Retrofit-capable — available solid or with round cutout. PRICING NOT CONFIRMED BY SOURCE: same Diameter×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style does not affect set price. Verify before publishing.","385.00","USD","385.00 USD","","new","COLSET-MOD009","","","","","","108""","","","8""","","Diameter: 8"", Height: 108""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$385.00","{""1-6"":203,""7-19"":194,""20+"":186}","","1","1"
"COLSET-MOD009-0003","COLSET-MOD009-0003","COLSET-MOD009-0003","COLSET-MOD009","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — 10"", 96""","Complete round column set: classical fluted shaft with Tuscan Round capital and Tuscan base. Retrofit-capable — available solid or with round cutout. PRICING NOT CONFIRMED BY SOURCE: same Diameter×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style does not affect set price. Verify before publishing.","449.00","USD","449.00 USD","","new","COLSET-MOD009","","","","","","96""","","","10""","","Diameter: 10"", Height: 96""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$449.00","{""1-6"":236,""7-19"":228,""20+"":218}","","1","1"
"COLSET-MOD009-0004","COLSET-MOD009-0004","COLSET-MOD009-0004","COLSET-MOD009","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — 10"", 108""","Complete round column set: classical fluted shaft with Tuscan Round capital and Tuscan base. Retrofit-capable — available solid or with round cutout. PRICING NOT CONFIRMED BY SOURCE: same Diameter×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style does not affect set price. Verify before publishing.","475.00","USD","475.00 USD","","new","COLSET-MOD009","","","","","","108""","","","10""","","Diameter: 10"", Height: 108""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$475.00","{""1-6"":249,""7-19"":240,""20+"":230}","","1","1"
"COLSET-MOD009-0005","COLSET-MOD009-0005","COLSET-MOD009-0005","COLSET-MOD009","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round","decorativearchitecturalshapes.com,decorativearchitecturalproducts.com","{""decorativearchitecturalproducts.com"": ""Decorative Architectural Products"", ""decorativearchitecturalshapes.com"": ""Decorative Architectural Shapes""}","Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — 12"", 96""","Complete round column set: classical fluted shaft with Tuscan Round capital and Tuscan base. Retrofit-capable — available solid or with round cutout. PRICING NOT CONFIRMED BY SOURCE: same Diameter×Height grid as Round Plain (COLSET-MOD001), applied on the assumption that shaft style does not affect set price. Verify before publishing.","523.00","USD","523.00 USD","","new","COLSET-MOD009","","","","","","96""","","","12""","","Diameter: 12"", Height: 96""","","","","","","","READY","BLOCKED","Stock is empty | Parent attributes not selected: Texture","$523.00","{""1-6"":274,""7-19"":263,""20+"":253}","","1","1"
